artist,track,album,dur_ms,track_no,explicit,popularity,artist_id,track_id,album_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Fu Manchu,Ampn',California Crossing (1st Demo),254080,4,FALSE,28,1TKaUU8ooBgSW9TlyKsw6k,7G7mE7668XNOhjAuStsSik,4NS0zFH5tJqmBADaZIMy1t,0.549,0.65,11,-4.675,0,0.0434,2.21e-4,1.47e-4,0.193,0.734,128.142,4
Fu Manchu,Didn't Really Try,We Must Obey,171573,10,FALSE,13,1TKaUU8ooBgSW9TlyKsw6k,6Otm353tPBo6mG85Rkw62X,3YutKQZw7EPd6r5SNFjCP9,0.297,0.892,9,-4.86,0,0.0723,4.8e-5,0.00924,0.119,0.458,159.701,4
Fu Manchu,Sensei Vs. Sensei,We Must Obey,296293,11,FALSE,19,1TKaUU8ooBgSW9TlyKsw6k,4nhFMAr4qecq8GAPRoxJV0,3YutKQZw7EPd6r5SNFjCP9,0.324,0.635,7,-6.399,1,0.0397,0.00321,0.169,0.175,0.256,160.358,4
Fu Manchu,Regal Begal,Go for It...Live!,169440,17,FALSE,15,1TKaUU8ooBgSW9TlyKsw6k,0tRtmEr12ti3Rwrs8L5JmF,1PNRXNroskKYNRuwq5BXVF,0.27,0.982,8,-4.815,1,0.192,0.00447,0.0186,0.96,0.48,148.771,4
John Lee Hooker,When My First Wife Quit Me,Low Down Midnite Boogie,220040,5,FALSE,2,1yNOfXGQNGjAynk77wv85x,16OtNQxZcc7m5SyHBwk8rN,40AvAoKinXMs8MU1ITIs75,0.663,0.368,5,-13.086,0,0.036,0.935,2.45e-6,0.172,0.77,96.156,3
John Lee Hooker,Boom Boom,Black Night Is Falling,330880,3,FALSE,6,1yNOfXGQNGjAynk77wv85x,6gbrL9COdOxJhjV9YylreT,3KNjQING07mTOztVsaSLop,0.287,0.755,2,-4.622,1,0.186,0.459,0.57,0.367,0.631,177.46,4
John Lee Hooker,Tupelo - 2007 Remastered Version,Chill Out (Remastered),238173,6,FALSE,2,1yNOfXGQNGjAynk77wv85x,5Bu5wEHq4egI4kwyWy9Fpp,1T0SXMxBisaIQ4koio0P0Y,0.532,0.0794,7,-26.682,1,0.0596,0.906,0.851,0.115,0.404,99.697,3
John Lee Hooker,Wobbling Baby,Too Much Boogie,158000,18,FALSE,1,1yNOfXGQNGjAynk77wv85x,0p2TwgG1V53KgHjMkh9tZa,7lPKkEylpwPdnfVoNRBCtw,0.695,0.519,6,-7.614,0,0.0618,0.883,0.0058,0.221,0.836,103.339,4
John Lee Hooker,Hobo Blues,"Alone, Vol. 2",193973,6,FALSE,13,1yNOfXGQNGjAynk77wv85x,6brPR758FmYcQYzrxVoXTf,6ckIIpOWTPdBpmIq3hwpDQ,0.55,0.211,1,-16.804,1,0.0467,0.903,7.93e-4,0.729,0.341,135.054,1
John Lee Hooker,Boogie Chillen,"Alone, Vol. 2",303786,8,FALSE,11,1yNOfXGQNGjAynk77wv85x,4idr2fDTGhOMthVpSm4yn5,6ckIIpOWTPdBpmIq3hwpDQ,0.637,0.209,4,-19.387,1,0.252,0.457,4e-5,0.113,0.813,162.748,4
John Lee Hooker,Women In My Life,Blues Brother,193266,5,FALSE,13,1yNOfXGQNGjAynk77wv85x,0LKI9ZkUOIbMUHJQeduADn,53jRjvOcIIlzWcktuSmNnC,0.598,0.412,1,-12.853,0,0.029,0.911,7.92e-4,0.126,0.699,99.291,4
John Lee Hooker,Sally Mae,House Rent Boogie,187600,2,FALSE,10,1yNOfXGQNGjAynk77wv85x,6otWx8BUGxanS6YwQpgRcU,1AjFu0EU8lLirX4CQloc1E,0.535,0.218,3,-9.332,1,0.0432,0.992,8.83e-4,0.13,0.442,91.689,4
John Lee Hooker,Time Is Marching,Whiskey & Wimmen: John Lee Hooker's Finest,179786,16,FALSE,17,1yNOfXGQNGjAynk77wv85x,7w1Y5YjGE2sVdJ5Nxs7gJx,2IREyf1bkFTWuZMCayQ5V7,0.498,0.574,5,-6.14,1,0.0448,0.862,1.03e-4,0.124,0.764,71.324,4
John Lee Hooker,House Rent Boogie (alt),House Rent Boogie,170933,1,FALSE,12,1yNOfXGQNGjAynk77wv85x,6heEtux1vTPCbUnzMRM1bT,1AjFu0EU8lLirX4CQloc1E,0.566,0.555,4,-7.413,1,0.0544,0.948,0.145,0.119,0.512,167.416,4
John Lee Hooker,Momma Poppa Boogie,Blues Brother,177626,7,FALSE,14,1yNOfXGQNGjAynk77wv85x,6emTa3rXZVTPSyeqKiqZvA,53jRjvOcIIlzWcktuSmNnC,0.545,0.374,11,-13.477,1,0.068,0.942,0.0139,0.111,0.627,91.519,4
John Lee Hooker,"One Bourbon, One Scotch, One Beer","Alone, Vol. 1",302106,8,FALSE,14,1yNOfXGQNGjAynk77wv85x,4dNHoHdQKa1dcJre1oKV0T,6YRbzeNHRCKbL9IuWK4DGb,0.716,0.409,11,-11.396,1,0.168,0.679,2.8e-4,0.779,0.508,108.305,4
John Lee Hooker,Nightmare Blues,Too Much Boogie,169226,7,FALSE,1,1yNOfXGQNGjAynk77wv85x,21YgibWpmNORT93sXDAatc,7lPKkEylpwPdnfVoNRBCtw,0.599,0.314,3,-14.292,1,0.0586,0.901,0.662,0.0805,0.528,105.476,4
John Lee Hooker,Burnin' Hell,Blues Brother,163666,15,FALSE,11,1yNOfXGQNGjAynk77wv85x,2KWDaMgavTbwvhFL36SJho,53jRjvOcIIlzWcktuSmNnC,0.49,0.526,6,-12.058,1,0.0576,0.973,0.511,0.31,0.768,96.506,4
John Lee Hooker,Crawlin' King Snake - Live / 1962,"Live At Sugar Hill, Vol. 2",298760,10,FALSE,8,1yNOfXGQNGjAynk77wv85x,0TXR0UbpIGX3lIXF3LttD1,3Vh0qFJfBisk3IywCzNGTW,0.466,0.147,1,-16.301,1,0.0535,0.991,0.00222,0.106,0.286,80.388,4
John Lee Hooker,Sally Mae,The Legendary Modern Recordings,193000,2,FALSE,19,1yNOfXGQNGjAynk77wv85x,5muHV0MPSBPrhh4pJZyBgq,3VZo6Z4zqLnODmtIqmVemL,0.57,0.135,3,-13.201,1,0.0606,0.986,0.00188,0.111,0.283,93.346,4
John Lee Hooker,I'm Bad Like Jesse James - Live At Cafe Au-Go-Go/1966,Blues Greats: John Lee Hooker,331586,18,FALSE,9,1yNOfXGQNGjAynk77wv85x,2QtZk0ImHG7eoVwjQEqNhM,0UV6GSBcroYBgDIrMFQ3y0,0.48,0.281,4,-16.511,1,0.203,0.409,0.297,0.751,0.57,189.973,3
John Lee Hooker,Frisco Blues - 2007 Remastered Version,Don't Look Back (2007 Remastered Version),228866,9,FALSE,0,1yNOfXGQNGjAynk77wv85x,7LWz5Gp3gWcIltiFMGpS1r,40KiTzfrSu9cAWOe9Ctuyd,0.491,0.319,9,-16.263,1,0.0501,0.812,3.91e-4,0.213,0.559,69.571,4
John Lee Hooker,I'm In The Mood,The Legendary Modern Recordings,190093,14,FALSE,15,1yNOfXGQNGjAynk77wv85x,5rE8VsVzkJZB7MuwLcX5D7,3VZo6Z4zqLnODmtIqmVemL,0.498,0.472,0,-11.06,1,0.0377,0.905,1.44e-4,0.217,0.761,87.989,4
John Lee Hooker,Low Down Midnight Boogie,Too Much Boogie,214026,4,FALSE,1,1yNOfXGQNGjAynk77wv85x,3hWSBI2imq8QGat0LxzrdO,7lPKkEylpwPdnfVoNRBCtw,0.66,0.209,10,-13.78,1,0.157,0.573,0.282,0.141,0.0573,141.111,4
John Lee Hooker,No More Doggin',Whiskey & Wimmen: John Lee Hooker's Finest,166946,11,FALSE,27,1yNOfXGQNGjAynk77wv85x,0BIKkRJagpbtQ5DRXVYP98,2IREyf1bkFTWuZMCayQ5V7,0.741,0.166,11,-12.496,1,0.0583,0.881,3.97e-4,0.106,0.254,136.139,4
John Lee Hooker,Think Twice Before You Go,Blues Greats: John Lee Hooker,122373,16,FALSE,9,1yNOfXGQNGjAynk77wv85x,377YQ5SxOuv11gcypzAtDV,0UV6GSBcroYBgDIrMFQ3y0,0.591,0.519,11,-12.704,0,0.053,0.75,0.0502,0.179,0.971,158.218,4
John Lee Hooker,Hobo Blues (Long Long Way from Home),The Legendary Modern Recordings,184613,4,FALSE,28,1yNOfXGQNGjAynk77wv85x,2m5lv3dVV04aR5BmjQnno7,3VZo6Z4zqLnODmtIqmVemL,0.525,0.244,2,-13.343,1,0.0445,0.973,0.123,0.112,0.755,97.654,4
John Lee Hooker,Red House - 2007 Remastered Version,Don't Look Back (2007 Remastered Version),244800,10,FALSE,1,1yNOfXGQNGjAynk77wv85x,3Y46NrXLoTGUdWdckW2fnQ,40KiTzfrSu9cAWOe9Ctuyd,0.469,0.215,4,-16.069,1,0.0571,0.9,0.00842,0.109,0.527,184.532,3
John Lee Hooker,Morning Blues,Detroit 1948-1949,183000,13,FALSE,3,1yNOfXGQNGjAynk77wv85x,59ZVwNcHGCjBUvxCRAVSB5,4LdewrcMBEQ4aYyhfNkuM6,0.661,0.245,8,-11.369,1,0.127,0.531,8.21e-4,0.0888,0.476,80.556,4
John Lee Hooker,Travellin' Blues - 2007 Remastered Version,Don't Look Back (2007 Remastered Version),336400,7,FALSE,0,1yNOfXGQNGjAynk77wv85x,6ZQ5dbp7hMrz0LdrWrOgBV,40KiTzfrSu9cAWOe9Ctuyd,0.403,0.287,9,-16.566,1,0.0608,0.857,0.0941,0.132,0.584,188.488,3
John Lee Hooker,Mercy Blues,Detroit 1948-1949,196000,10,FALSE,3,1yNOfXGQNGjAynk77wv85x,0SMs93Ob06mu9jUmjkfqwQ,4LdewrcMBEQ4aYyhfNkuM6,0.602,0.11,8,-13.734,1,0.0414,0.919,0.00337,0.102,0.307,80.826,4
John Lee Hooker,I Won't Be Back No More,"Alone, Vol. 2",256986,3,FALSE,13,1yNOfXGQNGjAynk77wv85x,7zEUaM3ksDwBnmynosx1U2,6ckIIpOWTPdBpmIq3hwpDQ,0.471,0.0404,10,-17.432,0,0.0554,0.632,1.09e-5,0.673,0.291,83.536,4
John Lee Hooker,Boogie Awhile,Detroit 1948-1949,158626,14,FALSE,4,1yNOfXGQNGjAynk77wv85x,39PKOwxkXQL3FBbINq2S1d,4LdewrcMBEQ4aYyhfNkuM6,0.715,0.41,7,-12.509,1,0.125,0.199,0.469,0.0767,0.237,96.659,4
John Lee Hooker,Don't Look Back - 2007 Remastered Version,Don't Look Back (2007 Remastered Version),402733,4,FALSE,2,1yNOfXGQNGjAynk77wv85x,3cBlW3wwAishd1nEUlwrRf,40KiTzfrSu9cAWOe9Ctuyd,0.422,0.228,0,-15.736,1,0.043,0.899,0.00819,0.107,0.499,177.391,3
John Lee Hooker,"Big Legs, Tight Skirt",Whiskey & Wimmen: John Lee Hooker's Finest,137920,10,FALSE,18,1yNOfXGQNGjAynk77wv85x,1RjsFNsXnkFETdkLNRpAg0,2IREyf1bkFTWuZMCayQ5V7,0.663,0.585,8,-9.58,0,0.0541,0.666,2.8e-4,0.378,0.79,77.039,4
John Lee Hooker,Gotta Boogie,Too Much Boogie,145066,20,FALSE,1,1yNOfXGQNGjAynk77wv85x,5GVFsPcrN813BqADolYNhH,7lPKkEylpwPdnfVoNRBCtw,0.371,0.693,10,-7.8,0,0.107,0.627,0.64,0.102,0.739,165.149,4
John Lee Hooker,I Can't Hold On - Live,"Live At Sugar Hill, Vol. 2",259693,11,FALSE,3,1yNOfXGQNGjAynk77wv85x,14FfGGd1uJQ3cV6d3qZkVw,3Vh0qFJfBisk3IywCzNGTW,0.59,0.224,1,-11.558,1,0.0501,0.992,0.00394,0.67,0.169,111.095,4
John Lee Hooker,Boom Boom,Blues Greats: John Lee Hooker,159280,1,FALSE,19,1yNOfXGQNGjAynk77wv85x,71lp8hDnNA5tQPLQzRPQiu,0UV6GSBcroYBgDIrMFQ3y0,0.617,0.387,4,-12.857,1,0.24,0.273,0.0133,0.208,0.82,156.577,4
John Lee Hooker,We'll Meet Again - 2007 Remastered Version,Chill Out (Remastered),241840,12,FALSE,2,1yNOfXGQNGjAynk77wv85x,6AO3mj4xtjNfuMj8cex1F4,1T0SXMxBisaIQ4koio0P0Y,0.51,0.232,0,-18.317,1,0.0345,0.775,0.134,0.268,0.19,135.089,3
John Lee Hooker,Roll 'n' Roll,House Rent Boogie,161773,6,FALSE,7,1yNOfXGQNGjAynk77wv85x,77U4OeOklpQkFyt9Hn7KUz,1AjFu0EU8lLirX4CQloc1E,0.657,0.543,3,-10.038,1,0.0402,0.927,0.0937,0.245,0.508,106.477,4
John Lee Hooker,You Torture My Soul - Live,"Live At Sugar Hill, Vol. 2",225800,1,FALSE,6,1yNOfXGQNGjAynk77wv85x,3dkFqzv7RjguvnlGCMQi2M,3Vh0qFJfBisk3IywCzNGTW,0.515,0.233,1,-12.787,1,0.0713,0.987,0.00104,0.73,0.44,169.426,4
John Lee Hooker,Whiskey And Wimmen,Whiskey & Wimmen: John Lee Hooker's Finest,178133,6,FALSE,23,1yNOfXGQNGjAynk77wv85x,4t6LDiDU89mcaJDIwTlnFC,2IREyf1bkFTWuZMCayQ5V7,0.724,0.41,10,-12.916,1,0.0389,0.786,3.38e-6,0.106,0.736,81.912,4
John Lee Hooker,"Sail On Little Girl, Sail On",Blues Brother,137173,17,FALSE,10,1yNOfXGQNGjAynk77wv85x,26458WhWBP2ql2gpQqUPAU,53jRjvOcIIlzWcktuSmNnC,0.607,0.144,6,-14.046,1,0.0791,0.982,1.24e-4,0.123,0.726,140.121,4
John Lee Hooker,Sally Mae,Original Folk Blues Of John Lee Hooker,192840,6,FALSE,10,1yNOfXGQNGjAynk77wv85x,7iNSivuuBqJ59CSQ85ukpy,2n4xhg9Fn2dhGJxj0mVoht,0.597,0.107,10,-15.009,1,0.0673,0.985,0.00122,0.105,0.292,134.765,3
John Lee Hooker,Come Back Baby (Let's Talk It Over) - Live,"Live At Sugar Hill, Vol. 2",260466,3,FALSE,5,1yNOfXGQNGjAynk77wv85x,2wPpMHQKtN9TdEvz5f9Lgj,3Vh0qFJfBisk3IywCzNGTW,0.544,0.164,1,-14.333,1,0.0767,0.982,2.32e-4,0.102,0.22,80.237,4
John Lee Hooker,Good Business,Detroit 1948-1949,212933,9,FALSE,3,1yNOfXGQNGjAynk77wv85x,733qsWeVu8yiSA2IrrAuQb,4LdewrcMBEQ4aYyhfNkuM6,0.658,0.237,8,-12.623,1,0.0504,0.983,0.0237,0.131,0.525,152.61,4
John Lee Hooker,Jelly Jelly - Live,"Live At Sugar Hill, Vol. 2",228266,6,FALSE,4,1yNOfXGQNGjAynk77wv85x,6pqd1AJ0qOSiOXsog59N7n,3Vh0qFJfBisk3IywCzNGTW,0.506,0.0889,10,-18.376,0,0.0576,0.98,0.00253,0.129,0.474,68.976,4
John Lee Hooker,Leave My Wife Alone - Single Version,Blues Greats: John Lee Hooker,165013,11,FALSE,9,1yNOfXGQNGjAynk77wv85x,12YTKhwK54BtetlftW5Ymy,0UV6GSBcroYBgDIrMFQ3y0,0.552,0.502,10,-12.667,1,0.0424,0.881,0.00116,0.119,0.697,106.373,4
John Lee Hooker,Drifting From Door To Door,The Legendary Modern Recordings,182320,6,FALSE,15,1yNOfXGQNGjAynk77wv85x,5B3UyZBEf68eg3AFYIeFWo,3VZo6Z4zqLnODmtIqmVemL,0.55,0.24,2,-15.373,1,0.138,0.974,0.00317,0.135,0.282,80.844,4
John Lee Hooker,Chicken and Gravy,Black Night Is Falling,394240,1,FALSE,6,1yNOfXGQNGjAynk77wv85x,6FMAD0RGnnDMbckiMZf07Q,3KNjQING07mTOztVsaSLop,0.471,0.648,2,-7.52,1,0.0636,0.32,0.0408,0.784,0.775,142.236,4
John Lee Hooker,Crawlin' King Snake,The Legendary Modern Recordings,182253,7,FALSE,34,1yNOfXGQNGjAynk77wv85x,3DQhvYiIPe7DrfTKuI2Uc6,3VZo6Z4zqLnODmtIqmVemL,0.61,0.155,2,-17.556,1,0.0581,0.979,0.00581,0.133,0.656,94.128,4
John Lee Hooker,Queen Bee,Original Folk Blues Of John Lee Hooker,155573,2,FALSE,11,1yNOfXGQNGjAynk77wv85x,4qa1YbbbnTdyCKTDLhnhhh,2n4xhg9Fn2dhGJxj0mVoht,0.593,0.301,11,-13.299,1,0.0704,0.929,0.00228,0.184,0.819,91.598,4
John Lee Hooker,Wednesday Evening,The Legendary Modern Recordings,179613,13,FALSE,14,1yNOfXGQNGjAynk77wv85x,2kKPkwsorhRU7Ivw8QXCEr,3VZo6Z4zqLnODmtIqmVemL,0.588,0.212,4,-14.315,1,0.0592,0.984,0.00448,0.102,0.62,85.605,4
John Lee Hooker,Hastings Street Boogie,Blues Brother,140506,21,FALSE,10,1yNOfXGQNGjAynk77wv85x,2BRK2MsBmwfX4YTGgOfYKN,53jRjvOcIIlzWcktuSmNnC,0.532,0.4,4,-14.235,1,0.0925,0.938,0.865,0.101,0.357,156.673,4
John Lee Hooker,Let Your Daddy Ride,Original Folk Blues Of John Lee Hooker,178040,8,FALSE,8,1yNOfXGQNGjAynk77wv85x,4FUKCv0Pvl0441cEtA5SN7,2n4xhg9Fn2dhGJxj0mVoht,0.627,0.291,7,-15.791,1,0.045,0.987,0.875,0.126,0.636,97.064,4
John Lee Hooker,You Know I Love You,The Big Soul Of John Lee Hooker,116205,7,FALSE,8,1yNOfXGQNGjAynk77wv85x,5G9Gp5P6UL9TqWbgFC0RGg,3gGNap2ZagC4gmWe5r09Ak,0.631,0.377,10,-15.071,1,0.104,0.426,4.45e-6,0.142,0.743,138.156,3
John Lee Hooker,Anybody Seen My Baby,House Rent Boogie,196626,7,FALSE,6,1yNOfXGQNGjAynk77wv85x,79w2TATkZUwtahe4RrAbzW,1AjFu0EU8lLirX4CQloc1E,0.584,0.289,5,-7.084,1,0.0359,0.93,2.54e-5,0.0989,0.428,73.076,4
John Lee Hooker,Like A Woman,Detroit 1948-1949,205760,4,FALSE,4,1yNOfXGQNGjAynk77wv85x,4NNuHtTXEhunUD8rXBAYhX,4LdewrcMBEQ4aYyhfNkuM6,0.626,0.454,8,-11.095,1,0.0567,0.948,0.0276,0.162,0.416,91.933,4
John Lee Hooker,Grievin' Blues,Detroit 1948-1949,211306,2,FALSE,4,1yNOfXGQNGjAynk77wv85x,7hp9C7ZZ8q93P776LNiw6B,4LdewrcMBEQ4aYyhfNkuM6,0.48,0.13,8,-14.798,1,0.047,0.864,0.0168,0.291,0.0778,76.852,3
John Lee Hooker,Send Me Your Pillow,The Big Soul Of John Lee Hooker,145412,3,FALSE,9,1yNOfXGQNGjAynk77wv85x,4HToS7M3MRoN4cGHHWvRxU,3gGNap2ZagC4gmWe5r09Ak,0.604,0.496,10,-13.33,0,0.0396,0.627,0.0012,0.151,0.926,148.273,4
John Lee Hooker,Boogie Woman - 2007 Remastered Version,Jealous (2007 Remastered Version),268333,5,FALSE,0,1yNOfXGQNGjAynk77wv85x,7Bor992cn2BQeefoE8QwAU,2AMgtUbnu0Q6bTCUYk6fpe,0.517,0.91,4,-7.204,0,0.111,0.293,0.584,0.187,0.481,95.533,4
John Lee Hooker,Drifting From Door To Door,Original Folk Blues Of John Lee Hooker,181266,9,FALSE,8,1yNOfXGQNGjAynk77wv85x,5RsfYj42Vh2amGIbGRqbeA,2n4xhg9Fn2dhGJxj0mVoht,0.582,0.246,9,-15.401,1,0.12,0.975,0.00216,0.135,0.37,89.622,4
John Lee Hooker,Onions,The Big Soul Of John Lee Hooker,130635,10,FALSE,7,1yNOfXGQNGjAynk77wv85x,4LRsyLyvFYubWlHiTSNauC,3gGNap2ZagC4gmWe5r09Ak,0.528,0.575,6,-12.966,1,0.049,0.119,8.42e-4,0.265,0.886,121.295,4
John Lee Hooker,Too Young - 2007 Remastered Version,Chill Out (Remastered),285040,9,FALSE,2,1yNOfXGQNGjAynk77wv85x,7fd0TJ3HwV2kpjs6NHStEu,1T0SXMxBisaIQ4koio0P0Y,0.486,0.0285,0,-25.442,1,0.0552,0.688,5.17e-4,0.0897,0.195,126.486,3
John Lee Hooker,Boogie Chillen,The Legendary Modern Recordings,190920,1,FALSE,46,1yNOfXGQNGjAynk77wv85x,0sPES3zMG5FaGO8sNmmsu2,3VZo6Z4zqLnODmtIqmVemL,0.67,0.174,4,-15.902,1,0.0635,0.841,0.00534,0.117,0.386,149.039,4
John Lee Hooker,Women In My Life,The Legendary Modern Recordings,195160,8,FALSE,16,1yNOfXGQNGjAynk77wv85x,1S8UX1ba7zpE4S7uJk95xf,3VZo6Z4zqLnODmtIqmVemL,0.594,0.41,1,-12.812,0,0.0286,0.923,9.12e-4,0.131,0.673,99.372,4
John Lee Hooker,Dimples,Whiskey & Wimmen: John Lee Hooker's Finest,131800,3,FALSE,18,1yNOfXGQNGjAynk77wv85x,28U11DWlhanPLPGDx2SGSt,2IREyf1bkFTWuZMCayQ5V7,0.736,0.636,9,-8.015,0,0.0879,0.739,6.05e-6,0.13,0.723,138.753,4
John Lee Hooker,Three Long Years Today,Blues Brother,185733,13,FALSE,10,1yNOfXGQNGjAynk77wv85x,1l0YMaYjgmTbtTxbygUeB5,53jRjvOcIIlzWcktuSmNnC,0.531,0.142,7,-15.631,1,0.081,0.834,3.05e-5,0.168,0.368,85.587,4
John Lee Hooker,John L's House Rent Boogie,Too Much Boogie,179933,10,FALSE,1,1yNOfXGQNGjAynk77wv85x,2vc5UTFqr5fVtVn7nTNbwK,7lPKkEylpwPdnfVoNRBCtw,0.626,0.477,6,-13.268,1,0.0723,0.959,0.509,0.132,0.599,87.111,4
John Lee Hooker,Decoration Day - 2007 Remastered Version,Jealous (2007 Remastered Version),311066,12,FALSE,0,1yNOfXGQNGjAynk77wv85x,4llly9bWDiwVj5onw71FUI,2AMgtUbnu0Q6bTCUYk6fpe,0.627,0.127,7,-15.1,1,0.107,0.933,0.0177,0.121,0.489,99.912,1
John Lee Hooker,Big Soul,The Big Soul Of John Lee Hooker,129525,8,FALSE,8,1yNOfXGQNGjAynk77wv85x,11SyRboSXWprWN1JYxICOc,3gGNap2ZagC4gmWe5r09Ak,0.383,0.44,8,-10.499,1,0.0323,0.624,0.863,0.234,0.637,138.729,3
John Lee Hooker,Worried Life Blues - 2007 Remastered Version,Jealous (2007 Remastered Version),148973,9,FALSE,0,1yNOfXGQNGjAynk77wv85x,4F5vD0U63gkhg29UEW5dbe,2AMgtUbnu0Q6bTCUYk6fpe,0.415,0.527,9,-10.482,1,0.0502,0.549,0.0105,0.179,0.687,172.378,3
John Lee Hooker,How Can You Do It,The Legendary Modern Recordings,164746,19,FALSE,13,1yNOfXGQNGjAynk77wv85x,5V6OzYR89u4S5mYTU1ZgXq,3VZo6Z4zqLnODmtIqmVemL,0.526,0.697,5,-5.041,1,0.0359,0.934,5.65e-4,0.112,0.833,160.137,4
John Lee Hooker,Ain't No Big Thing - 2007 Remastered Version,Don't Look Back (2007 Remastered Version),319933,3,FALSE,1,1yNOfXGQNGjAynk77wv85x,7GykaFY1ER8whivoJZ7YLj,40KiTzfrSu9cAWOe9Ctuyd,0.508,0.274,4,-16.368,1,0.0446,0.736,0.0412,0.112,0.613,177.139,3
John Lee Hooker,I Got Eyes For You,The Legendary Modern Recordings,159026,20,FALSE,13,1yNOfXGQNGjAynk77wv85x,3BPOt47Z2GVWHius6pPmhR,3VZo6Z4zqLnODmtIqmVemL,0.568,0.789,1,-8.144,0,0.0672,0.917,9.53e-4,0.129,0.816,168.12,4
John Lee Hooker,The Motor City Is Burning,Blues Greats: John Lee Hooker,169200,2,FALSE,28,1yNOfXGQNGjAynk77wv85x,0zBgmpu6HlpxKf016yIYIo,0UV6GSBcroYBgDIrMFQ3y0,0.491,0.634,1,-11.117,0,0.0941,0.0602,1.02e-5,0.355,0.909,150.813,3
John Lee Hooker,How Can You Do It? - Live,"Live At Sugar Hill, Vol. 2",215026,12,FALSE,3,1yNOfXGQNGjAynk77wv85x,0eZUvSem5ZMBQl40S2egWr,3Vh0qFJfBisk3IywCzNGTW,0.672,0.248,1,-15.204,1,0.066,0.993,0.00234,0.664,0.394,118.62,4
John Lee Hooker,Sad And Lonesome,Low Down Midnite Boogie,276293,9,FALSE,1,1yNOfXGQNGjAynk77wv85x,0Pqgn21VtHMNOcGKNsDtlN,40AvAoKinXMs8MU1ITIs75,0.548,0.213,5,-13.334,0,0.23,0.61,2.19e-5,0.146,0.475,198.665,3
John Lee Hooker,Deep Blue Sea - 2007 Remastered Version,Chill Out (Remastered),248293,2,FALSE,3,1yNOfXGQNGjAynk77wv85x,3pTrbhqb6ZyPfYRDLzpIlU,1T0SXMxBisaIQ4koio0P0Y,0.644,0.153,7,-14.938,1,0.144,0.872,2.48e-4,0.208,0.578,96.795,4
John Lee Hooker,How Can You Do It,Too Much Boogie,159866,13,FALSE,1,1yNOfXGQNGjAynk77wv85x,4VmqhgMI0jcgcXNl7Uo6Rd,7lPKkEylpwPdnfVoNRBCtw,0.561,0.788,5,-7.414,1,0.0349,0.931,7.94e-4,0.12,0.877,82.292,4
John Lee Hooker,Henry's Swing Club,Blues Brother,188466,24,FALSE,11,1yNOfXGQNGjAynk77wv85x,2aFx3Hav3GCYfSoBxodDUu,53jRjvOcIIlzWcktuSmNnC,0.674,0.367,4,-11.598,1,0.0919,0.99,0.246,0.145,0.441,81.562,4
John Lee Hooker,How Can You Do It,House Rent Boogie,164746,8,FALSE,6,1yNOfXGQNGjAynk77wv85x,2FCKo2wW7YEXcnczZzysdR,1AjFu0EU8lLirX4CQloc1E,0.526,0.697,5,-5.041,1,0.0359,0.934,5.65e-4,0.112,0.833,160.137,4
John Lee Hooker,San Francisco,The Big Soul Of John Lee Hooker,166225,1,FALSE,8,1yNOfXGQNGjAynk77wv85x,3aosIY82Wisgi7AjqXEHQg,3gGNap2ZagC4gmWe5r09Ak,0.483,0.514,3,-12.169,1,0.0682,0.62,0.00729,0.0891,0.852,83.223,4
John Lee Hooker,Talkin' the Blues - 2007 Remastered Version,Chill Out (Remastered),219225,10,FALSE,2,1yNOfXGQNGjAynk77wv85x,3iKIw76zlqYhDG0EbnNnmJ,1T0SXMxBisaIQ4koio0P0Y,0.703,0.12,7,-19.497,0,0.189,0.9,0.159,0.12,0.666,83.055,4
John Lee Hooker,I Love You Honey,Whiskey & Wimmen: John Lee Hooker's Finest,154706,5,FALSE,15,1yNOfXGQNGjAynk77wv85x,7kOYZCf0aJC4j5ALiAckm6,2IREyf1bkFTWuZMCayQ5V7,0.707,0.732,10,-7.361,1,0.0446,0.852,2.88e-5,0.133,0.833,118.245,4
John Lee Hooker,Crawlin' King Snake,Original Folk Blues Of John Lee Hooker,181760,3,FALSE,16,1yNOfXGQNGjAynk77wv85x,55SEpR5eN3lFkLcMwQLLMO,2n4xhg9Fn2dhGJxj0mVoht,0.605,0.152,2,-17.665,1,0.0588,0.979,0.00994,0.138,0.652,94.231,4
John Lee Hooker,Build Myself A Cave (alt),House Rent Boogie,175346,5,FALSE,6,1yNOfXGQNGjAynk77wv85x,0LZEz7LzhksmjeHuL5qV96,1AjFu0EU8lLirX4CQloc1E,0.534,0.423,5,-7.422,1,0.0817,0.976,9.76e-4,0.112,0.527,85.939,4
John Lee Hooker,Well Well - 2007 Remastered Version,Jealous (2007 Remastered Version),288933,6,FALSE,0,1yNOfXGQNGjAynk77wv85x,2NZbXUxrjP8CyBAZvxxXaO,2AMgtUbnu0Q6bTCUYk6fpe,0.451,0.502,11,-9.841,0,0.0708,0.754,0.00433,0.116,0.6,162.96,3
John Lee Hooker,Let's Talk It Over,Too Much Boogie,179226,17,FALSE,2,1yNOfXGQNGjAynk77wv85x,7gHLaumzbEd4qvxkWamCnF,7lPKkEylpwPdnfVoNRBCtw,0.384,0.357,11,-8.198,1,0.0283,0.832,0.0368,0.13,0.572,77.023,4
