artist,dur_ms,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_num
Neurosis,192666,1,0.322,0.978,8,-10.321,1,0.0547,8.82e-5,0.857,0.0858,0.397,115.089,15
Neurosis,355906,37,0.326,0.596,3,-10.615,1,0.0405,0.0076,0.789,0.113,0.109,116.952,15
Neurosis,480200,10,0.219,0.511,7,-9.421,1,0.0389,0.00178,0.537,0.113,0.103,86.155,15
Neurosis,101226,22,0.323,0.0523,9,-22.261,0,0.0508,0.955,0.903,0.118,0.112,182.669,15
Neurosis,87373,20,0.184,0.499,9,-21.678,0,0.17,0.0415,0.00815,0.33,0.194,77.177,15
Neurosis,46013,5,0.234,0.949,0,-7.479,0,0.077,8.39e-5,0.00253,0.04,0.839,160.058,15
Neurosis,242093,8,0.262,0.968,11,-7.828,0,0.0666,3.4e-4,0.0317,0.0257,0.232,110.186,15
Neurosis,566106,25,0.263,0.527,7,-9.95,0,0.0335,2.36e-4,0.345,0.0904,0.132,135.058,15
Neurosis,245893,13,0.215,0.562,4,-10.294,1,0.0426,0.00193,0.455,0.104,0.044,125.263,15
Neurosis,125986,6,0.273,0.979,0,-6.195,1,0.154,0.0014,8.76e-6,0.293,0.114,113.224,15
Neurosis,160613,0,0.163,0.924,2,-8.532,1,0.0852,4.41e-5,0.475,0.0809,0.362,92.742,15
Neurosis,412946,1,0.185,0.492,10,-11.81,1,0.0415,0.207,0.913,0.112,0.0602,102.695,15
Neurosis,169320,0,0.334,0.888,10,-5.705,0,0.0628,5.67e-4,0.031,0.0661,0.296,96.078,15
Fu Manchu,200546,14,0.465,0.823,10,-5.277,0,0.0474,7.07e-4,0.073,0.384,0.475,133.26,5
Fu Manchu,210946,15,0.538,0.837,10,-5.821,1,0.0367,0.0132,0.0352,0.538,0.528,126.681,5
Fu Manchu,450133,18,0.33,0.901,8,-6.773,1,0.0649,0.00108,0.357,0.722,0.169,142.377,5
Fu Manchu,369586,25,0.475,0.537,7,-7.555,1,0.0261,0.317,0.0574,0.111,0.112,109.134,5
Fu Manchu,330866,22,0.209,0.878,2,-4.939,1,0.0565,4.66e-4,0.216,0.371,0.585,166.679,5
Fu Manchu,123106,18,0.391,0.52,2,-12.585,1,0.0538,0.45,0.031,0.415,0.277,122.229,5
Fu Manchu,85064,19,0.418,0.982,6,-6.412,1,0.0882,5.64e-6,0.358,0.0687,0.608,97.734,5
Fu Manchu,209400,17,0.13,0.967,2,-3.914,0,0.0459,8.83e-5,8.58e-4,0.287,0.726,157.241,5
Fu Manchu,232813,18,0.306,0.957,0,-5.661,0,0.12,7.77e-4,0.447,0.973,0.344,135.972,5
Fu Manchu,198933,27,0.273,0.879,7,-4.697,1,0.192,0.00129,0.0598,0.307,0.51,167.594,5
Fu Manchu,174360,19,0.198,0.958,8,-6.624,1,0.0632,1.07e-5,0.0533,0.124,0.375,165.273,5
Fu Manchu,152293,21,0.448,0.902,0,-7.219,1,0.0533,0.0249,0.468,0.552,0.776,159.077,5
Fu Manchu,183320,29,0.44,0.952,5,-6.141,1,0.1,0.0427,0.00172,0.774,0.292,137.117,5
Fu Manchu,138033,19,0.411,0.796,7,-7.688,0,0.039,0.0011,0.44,0.123,0.344,119.736,5
Fu Manchu,245626,25,0.424,0.828,1,-8.36,1,0.0397,9.83e-5,0.185,0.0694,0.421,116.205,5
Fu Manchu,257331,25,0.411,0.835,0,-8.087,1,0.0375,0.00306,0.151,0.387,0.736,127.582,5
Fu Manchu,179160,25,0.186,0.934,0,-4.914,0,0.0625,4.48e-6,0.119,0.251,0.411,147.505,5
Fu Manchu,124013,30,0.173,0.969,0,-4.943,0,0.14,4.8e-6,0.73,0.11,0.368,174.165,5
Fu Manchu,217133,17,0.215,0.954,7,-4.845,1,0.0568,2.94e-5,0.428,0.143,0.584,90.977,5
Fu Manchu,474114,23,0.484,0.494,5,-10.544,1,0.0305,0.131,0.266,0.101,0.504,81.325,5
Fu Manchu,226280,23,0.32,0.697,7,-7.398,1,0.101,0.0415,0.00523,0.114,0.663,171.441,5
Fu Manchu,279626,48,0.298,0.77,10,-6.234,1,0.0357,0.00188,0.056,0.0814,0.336,146.18,5
Fu Manchu,137293,13,0.463,0.785,5,-9.327,0,0.0773,0.00211,7.53e-4,0.0814,0.758,155.725,5
Fu Manchu,1087000,27,0.295,0.831,2,-6.049,1,0.0542,8.76e-4,0.706,0.112,0.161,135.029,5
Fu Manchu,229640,32,0.393,0.771,0,-5.082,1,0.0348,0.00358,0.265,0.142,0.532,131.148,5
Fu Manchu,208013,36,0.496,0.848,2,-6.018,1,0.084,0.00222,0.00554,0.907,0.508,119.959,5
Fu Manchu,187053,43,0.381,0.897,2,-5.784,1,0.0924,3.28e-4,0.288,0.0592,0.554,146.056,5
Fu Manchu,201373,37,0.37,0.872,0,-5.85,0,0.0813,0.0323,5.23e-4,0.221,0.498,153.016,5
Fu Manchu,175893,18,0.336,0.975,0,-4.992,0,0.0919,3.79e-4,0.399,0.783,0.395,147.503,5
Fu Manchu,176333,14,0.457,0.902,3,-9.116,0,0.0634,3.7e-4,1.29e-4,0.141,0.416,150.489,5
Fu Manchu,272117,37,0.299,0.737,8,-9.51,1,0.0502,9.88e-4,0.405,0.267,0.228,151.041,5
Fu Manchu,234415,25,0.381,0.918,7,-7.707,1,0.0542,0.00144,0.296,0.282,0.304,138.295,5
Fu Manchu,223693,14,0.297,0.815,5,-7.097,0,0.0453,6.25e-5,0.367,0.348,0.497,157.859,5
Fu Manchu,162173,18,0.41,0.708,10,-5.785,1,0.0449,3.68e-4,0.00557,0.279,0.282,112.315,5
Fu Manchu,143933,11,0.313,0.792,4,-6.149,1,0.0632,0.0623,3.6e-4,0.339,0.454,135.461,5
Fu Manchu,189093,14,0.529,0.839,2,-8.469,1,0.0859,0.00119,0,0.204,0.614,135.865,5
Fu Manchu,376293,46,0.417,0.748,7,-5.191,0,0.0959,9.55e-5,0.0176,0.0584,0.652,136.202,5
Fu Manchu,262466,24,0.136,0.957,7,-5.784,1,0.068,6.34e-6,0.627,0.0928,0.531,155.877,5
Fu Manchu,147266,13,0.457,0.803,7,-8.631,1,0.102,0.0369,0,0.174,0.624,139.775,5
Fu Manchu,191453,24,0.313,0.987,0,-3.529,1,0.1,5.97e-5,0.0775,0.266,0.458,156.932,5
Fu Manchu,185666,10,0.338,0.844,1,-6.734,1,0.0612,0.0466,0.00587,0.0852,0.283,88.184,5
Fu Manchu,125706,15,0.432,0.937,3,-6.986,1,0.0655,0.0168,0.0691,0.182,0.654,159.15,5
Fu Manchu,253320,27,0.481,0.681,0,-6.078,1,0.0374,0.00492,0.661,0.324,0.28,130.742,5
Fu Manchu,271653,14,0.307,0.564,1,-8.423,1,0.049,0.00231,0.145,0.402,0.3,181.418,5
Fu Manchu,282106,38,0.366,0.948,5,-6.579,1,0.122,0.00647,0.0151,0.932,0.3,162.269,5
Fu Manchu,188120,15,0.21,0.844,0,-3.448,1,0.0937,7.95e-5,2.1e-4,0.0811,0.422,168.276,5
Fu Manchu,187946,25,0.391,0.819,7,-5.247,0,0.0446,7.06e-4,0.754,0.0977,0.806,125.939,5
Fu Manchu,271413,28,0.47,0.808,7,-6.659,1,0.0619,0.0327,1.08e-4,0.905,0.49,141.504,5
Fu Manchu,229240,27,0.253,0.854,10,-6.696,1,0.0696,4.31e-5,0.0339,0.139,0.331,134.661,5
Fu Manchu,235466,13,0.408,0.681,6,-5.458,0,0.0826,0.00388,3.36e-4,0.0645,0.344,135.67,5
Fu Manchu,241000,17,0.416,0.913,7,-5.752,1,0.121,0.00387,0.107,0.927,0.451,131.01,5
Fu Manchu,203386,20,0.287,0.982,7,-5.477,1,0.122,3.79e-4,0.254,0.721,0.313,150.126,5
Fu Manchu,304992,20,0.357,0.931,5,-6.76,1,0.0422,8.5e-5,0.163,0.17,0.368,146.087,5
Fu Manchu,258600,26,0.211,0.965,0,-5.234,1,0.064,2.61e-5,0.022,0.12,0.541,144.215,5
Fu Manchu,233000,25,0.448,0.922,7,-5.983,1,0.0602,0.00471,0.00573,0.782,0.658,139.527,5
Fu Manchu,199733,13,0.365,0.839,0,-7.697,0,0.0491,4.03e-5,0.866,0.11,0.433,145.652,5
Fu Manchu,167720,32,0.361,0.865,2,-5.498,1,0.052,2.29e-4,0.0048,0.215,0.421,82.929,5
Fu Manchu,192320,18,0.193,0.969,8,-4.126,1,0.14,1.03e-5,0.284,0.0899,0.266,155.587,5
Fu Manchu,92573,14,0.257,0.9,2,-3.633,1,0.0722,2.12e-4,8.47e-6,0.208,0.548,170.237,5
Fu Manchu,205920,29,0.299,0.703,2,-7.025,1,0.0339,8e-4,0.374,0.0565,0.535,87.068,5
Fu Manchu,142106,12,0.437,0.64,2,-7.99,1,0.0431,8.92e-5,0.291,0.263,0.773,149.225,5
Fu Manchu,256853,10,0.314,0.881,0,-6.329,1,0.0559,0.015,0.00845,0.13,0.168,138.317,5
Fu Manchu,199773,13,0.333,0.702,7,-8.354,0,0.0456,2.15e-4,0.343,0.219,0.403,160.688,5
Fu Manchu,258880,29,0.436,0.715,2,-6.307,1,0.0545,0.00153,0.231,0.0737,0.319,123.442,5
Fu Manchu,285680,41,0.239,0.976,7,-6.889,1,0.177,0.00139,0.107,0.682,0.17,159.642,5
Fu Manchu,252160,24,0.22,0.932,2,-4.427,0,0.0497,4.78e-4,0.00525,0.115,0.563,145.118,5
Fu Manchu,162240,11,0.292,0.939,3,-6.145,0,0.112,0.00941,0.104,0.232,0.229,107.517,5
Fu Manchu,508506,19,0.276,0.887,7,-6.727,1,0.0752,0.00149,0.18,0.687,0.46,129.653,5
Fu Manchu,134306,10,0.355,0.862,10,-7.025,0,0.049,1.17e-4,0.0331,0.113,0.516,100.062,5
Fu Manchu,153200,11,0.247,0.888,2,-6.222,1,0.0657,0.00598,0.045,0.581,0.363,156.174,5
Fu Manchu,224320,13,0.245,0.922,4,-5.283,1,0.11,0.144,0.0616,0.125,0.383,139.93,5
Fu Manchu,296053,28,0.395,0.784,2,-7.308,1,0.0297,0.00245,0.0027,0.233,0.647,160.142,5
Fu Manchu,245026,35,0.603,0.682,7,-5.504,0,0.0372,0.00635,0.275,0.21,0.558,128.303,5
Fu Manchu,150133,18,0.371,0.7,5,-7.53,0,0.0604,1.54e-4,0.0139,0.0895,0.597,115.288,5
Fu Manchu,290600,18,0.236,0.939,0,-7.378,0,0.0424,8.8e-6,0.528,0.175,0.592,108.365,5
Fu Manchu,216000,18,0.181,0.951,2,-4.842,0,0.0866,5.27e-5,0.11,0.0735,0.727,191.085,5
Fu Manchu,275626,15,0.406,0.856,0,-7.196,1,0.0603,0.00643,0.0128,0.787,0.459,140.758,5
Fu Manchu,256000,29,0.451,0.77,0,-7.983,1,0.0351,0.0042,0.00598,0.113,0.715,132.985,5
Fu Manchu,123000,14,0.54,0.642,5,-9.56,0,0.0584,0.0148,0,0.127,0.774,145.335,5
Fu Manchu,216973,16,0.367,0.949,10,-7.634,0,0.0708,0.00398,0.0649,0.956,0.704,159.588,5
Fu Manchu,296608,17,0.306,0.705,7,-5.848,1,0.0356,4.56e-5,0.211,0.199,0.568,113.981,5
Fu Manchu,213386,26,0.262,0.962,7,-5.459,1,0.0867,0.00335,0.00211,0.644,0.179,174.372,5
Fu Manchu,236173,14,0.346,0.846,5,-4.981,1,0.0624,0.00064899999999999995,0.0193,0.0668,0.484,116.789,5
Fu Manchu,207253,14,0.416,0.729,7,-9.734,1,0.048,4.17e-4,0.123,0.0703,0.507,152.618,5
Fu Manchu,184893,24,0.325,0.934,5,-6.92,0,0.0759,4.91e-5,0.00319,0.278,0.602,146.986,5
Fu Manchu,227786,14,0.387,0.883,0,-7.706,1,0.0604,6.89e-5,0.943,0.188,0.456,139.131,5
Fu Manchu,236960,19,0.291,0.956,7,-7.41,1,0.112,0.0164,0.00202,0.9,0.203,168.956,5
Fu Manchu,87200,23,0.279,0.835,10,-7.539,0,0.116,0.0408,5.43e-4,0.184,0.631,186.529,5
Fu Manchu,332360,17,0.524,0.934,5,-6.394,0,0.0812,0.00254,0.00154,0.68,0.53,133.307,5
Fu Manchu,146183,29,0.372,0.955,11,-6.378,0,0.0629,5.58e-5,0.00633,0.184,0.631,148.074,5
Fu Manchu,265040,26,0.408,0.899,0,-6.429,1,0.031,0.00338,0.0974,0.244,0.535,126.098,5
Fu Manchu,286640,30,0.317,0.966,7,-6.3,1,0.144,0.0128,0.00147,0.643,0.229,169.89,5
Fu Manchu,337266,18,0.286,0.964,5,-5.407,0,0.15,0.0172,0.0522,0.975,0.414,158.951,5
Fu Manchu,182733,31,0.154,0.953,2,-4.749,1,0.101,4.12e-6,0.655,0.153,0.307,171.406,5
Fu Manchu,328080,18,0.606,0.56,8,-7.995,1,0.0335,0.00173,0.408,0.0867,0.781,128.744,5
Fu Manchu,252226,17,0.377,0.935,9,-5.178,0,0.0646,5.3e-5,0.121,0.165,0.434,158.687,5
Fu Manchu,254080,28,0.549,0.65,11,-4.675,0,0.0434,2.21e-4,1.47e-4,0.193,0.734,128.142,5
Fu Manchu,171573,13,0.297,0.892,9,-4.86,0,0.0723,4.8e-5,0.00924,0.119,0.458,159.701,5
Fu Manchu,296293,19,0.324,0.635,7,-6.399,1,0.0397,0.00321,0.169,0.175,0.256,160.358,5
Fu Manchu,169440,15,0.27,0.982,8,-4.815,1,0.192,0.00447,0.0186,0.96,0.48,148.771,5
John Lee Hooker,220040,2,0.663,0.368,5,-13.086,0,0.036,0.935,2.45e-6,0.172,0.77,96.156,7
John Lee Hooker,330880,6,0.287,0.755,2,-4.622,1,0.186,0.459,0.57,0.367,0.631,177.46,7
John Lee Hooker,238173,2,0.532,0.0794,7,-26.682,1,0.0596,0.906,0.851,0.115,0.404,99.697,7
John Lee Hooker,158000,1,0.695,0.519,6,-7.614,0,0.0618,0.883,0.0058,0.221,0.836,103.339,7
John Lee Hooker,193973,13,0.55,0.211,1,-16.804,1,0.0467,0.903,7.93e-4,0.729,0.341,135.054,7
John Lee Hooker,303786,11,0.637,0.209,4,-19.387,1,0.252,0.457,4e-5,0.113,0.813,162.748,7
John Lee Hooker,193266,13,0.598,0.412,1,-12.853,0,0.029,0.911,7.92e-4,0.126,0.699,99.291,7
John Lee Hooker,187600,10,0.535,0.218,3,-9.332,1,0.0432,0.992,8.83e-4,0.13,0.442,91.689,7
John Lee Hooker,179786,17,0.498,0.574,5,-6.14,1,0.0448,0.862,1.03e-4,0.124,0.764,71.324,7
John Lee Hooker,170933,12,0.566,0.555,4,-7.413,1,0.0544,0.948,0.145,0.119,0.512,167.416,7
John Lee Hooker,177626,14,0.545,0.374,11,-13.477,1,0.068,0.942,0.0139,0.111,0.627,91.519,7
John Lee Hooker,302106,14,0.716,0.409,11,-11.396,1,0.168,0.679,2.8e-4,0.779,0.508,108.305,7
John Lee Hooker,169226,1,0.599,0.314,3,-14.292,1,0.0586,0.901,0.662,0.0805,0.528,105.476,7
John Lee Hooker,163666,11,0.49,0.526,6,-12.058,1,0.0576,0.973,0.511,0.31,0.768,96.506,7
John Lee Hooker,298760,8,0.466,0.147,1,-16.301,1,0.0535,0.991,0.00222,0.106,0.286,80.388,7
John Lee Hooker,193000,19,0.57,0.135,3,-13.201,1,0.0606,0.986,0.00188,0.111,0.283,93.346,7
John Lee Hooker,331586,9,0.48,0.281,4,-16.511,1,0.203,0.409,0.297,0.751,0.57,189.973,7
John Lee Hooker,228866,0,0.491,0.319,9,-16.263,1,0.0501,0.812,3.91e-4,0.213,0.559,69.571,7
John Lee Hooker,190093,15,0.498,0.472,0,-11.06,1,0.0377,0.905,1.44e-4,0.217,0.761,87.989,7
John Lee Hooker,214026,1,0.66,0.209,10,-13.78,1,0.157,0.573,0.282,0.141,0.0573,141.111,7
John Lee Hooker,166946,27,0.741,0.166,11,-12.496,1,0.0583,0.881,3.97e-4,0.106,0.254,136.139,7
John Lee Hooker,122373,9,0.591,0.519,11,-12.704,0,0.053,0.75,0.0502,0.179,0.971,158.218,7
John Lee Hooker,184613,28,0.525,0.244,2,-13.343,1,0.0445,0.973,0.123,0.112,0.755,97.654,7
John Lee Hooker,244800,1,0.469,0.215,4,-16.069,1,0.0571,0.9,0.00842,0.109,0.527,184.532,7
John Lee Hooker,183000,3,0.661,0.245,8,-11.369,1,0.127,0.531,8.21e-4,0.0888,0.476,80.556,7
John Lee Hooker,336400,0,0.403,0.287,9,-16.566,1,0.0608,0.857,0.0941,0.132,0.584,188.488,7
John Lee Hooker,196000,3,0.602,0.11,8,-13.734,1,0.0414,0.919,0.00337,0.102,0.307,80.826,7
John Lee Hooker,256986,13,0.471,0.0404,10,-17.432,0,0.0554,0.632,1.09e-5,0.673,0.291,83.536,7
John Lee Hooker,158626,4,0.715,0.41,7,-12.509,1,0.125,0.199,0.469,0.0767,0.237,96.659,7
John Lee Hooker,402733,2,0.422,0.228,0,-15.736,1,0.043,0.899,0.00819,0.107,0.499,177.391,7
John Lee Hooker,137920,18,0.663,0.585,8,-9.58,0,0.0541,0.666,2.8e-4,0.378,0.79,77.039,7
John Lee Hooker,145066,1,0.371,0.693,10,-7.8,0,0.107,0.627,0.64,0.102,0.739,165.149,7
John Lee Hooker,259693,3,0.59,0.224,1,-11.558,1,0.0501,0.992,0.00394,0.67,0.169,111.095,7
John Lee Hooker,159280,19,0.617,0.387,4,-12.857,1,0.24,0.273,0.0133,0.208,0.82,156.577,7
John Lee Hooker,241840,2,0.51,0.232,0,-18.317,1,0.0345,0.775,0.134,0.268,0.19,135.089,7
John Lee Hooker,161773,7,0.657,0.543,3,-10.038,1,0.0402,0.927,0.0937,0.245,0.508,106.477,7
John Lee Hooker,225800,6,0.515,0.233,1,-12.787,1,0.0713,0.987,0.00104,0.73,0.44,169.426,7
John Lee Hooker,178133,23,0.724,0.41,10,-12.916,1,0.0389,0.786,3.38e-6,0.106,0.736,81.912,7
John Lee Hooker,137173,10,0.607,0.144,6,-14.046,1,0.0791,0.982,1.24e-4,0.123,0.726,140.121,7
John Lee Hooker,192840,10,0.597,0.107,10,-15.009,1,0.0673,0.985,0.00122,0.105,0.292,134.765,7
John Lee Hooker,260466,5,0.544,0.164,1,-14.333,1,0.0767,0.982,2.32e-4,0.102,0.22,80.237,7
John Lee Hooker,212933,3,0.658,0.237,8,-12.623,1,0.0504,0.983,0.0237,0.131,0.525,152.61,7
John Lee Hooker,228266,4,0.506,0.0889,10,-18.376,0,0.0576,0.98,0.00253,0.129,0.474,68.976,7
John Lee Hooker,165013,9,0.552,0.502,10,-12.667,1,0.0424,0.881,0.00116,0.119,0.697,106.373,7
John Lee Hooker,182320,15,0.55,0.24,2,-15.373,1,0.138,0.974,0.00317,0.135,0.282,80.844,7
John Lee Hooker,394240,6,0.471,0.648,2,-7.52,1,0.0636,0.32,0.0408,0.784,0.775,142.236,7
John Lee Hooker,182253,34,0.61,0.155,2,-17.556,1,0.0581,0.979,0.00581,0.133,0.656,94.128,7
John Lee Hooker,155573,11,0.593,0.301,11,-13.299,1,0.0704,0.929,0.00228,0.184,0.819,91.598,7
John Lee Hooker,179613,14,0.588,0.212,4,-14.315,1,0.0592,0.984,0.00448,0.102,0.62,85.605,7
John Lee Hooker,140506,10,0.532,0.4,4,-14.235,1,0.0925,0.938,0.865,0.101,0.357,156.673,7
John Lee Hooker,178040,8,0.627,0.291,7,-15.791,1,0.045,0.987,0.875,0.126,0.636,97.064,7
John Lee Hooker,116205,8,0.631,0.377,10,-15.071,1,0.104,0.426,4.45e-6,0.142,0.743,138.156,7
John Lee Hooker,196626,6,0.584,0.289,5,-7.084,1,0.0359,0.93,2.54e-5,0.0989,0.428,73.076,7
John Lee Hooker,205760,4,0.626,0.454,8,-11.095,1,0.0567,0.948,0.0276,0.162,0.416,91.933,7
John Lee Hooker,211306,4,0.48,0.13,8,-14.798,1,0.047,0.864,0.0168,0.291,0.0778,76.852,7
John Lee Hooker,145412,9,0.604,0.496,10,-13.33,0,0.0396,0.627,0.0012,0.151,0.926,148.273,7
John Lee Hooker,268333,0,0.517,0.91,4,-7.204,0,0.111,0.293,0.584,0.187,0.481,95.533,7
John Lee Hooker,181266,8,0.582,0.246,9,-15.401,1,0.12,0.975,0.00216,0.135,0.37,89.622,7
John Lee Hooker,130635,7,0.528,0.575,6,-12.966,1,0.049,0.119,8.42e-4,0.265,0.886,121.295,7
John Lee Hooker,285040,2,0.486,0.0285,0,-25.442,1,0.0552,0.688,5.17e-4,0.0897,0.195,126.486,7
John Lee Hooker,190920,46,0.67,0.174,4,-15.902,1,0.0635,0.841,0.00534,0.117,0.386,149.039,7
John Lee Hooker,195160,16,0.594,0.41,1,-12.812,0,0.0286,0.923,9.12e-4,0.131,0.673,99.372,7
John Lee Hooker,131800,18,0.736,0.636,9,-8.015,0,0.0879,0.739,6.05e-6,0.13,0.723,138.753,7
John Lee Hooker,185733,10,0.531,0.142,7,-15.631,1,0.081,0.834,3.05e-5,0.168,0.368,85.587,7
John Lee Hooker,179933,1,0.626,0.477,6,-13.268,1,0.0723,0.959,0.509,0.132,0.599,87.111,7
John Lee Hooker,311066,0,0.627,0.127,7,-15.1,1,0.107,0.933,0.0177,0.121,0.489,99.912,7
John Lee Hooker,129525,8,0.383,0.44,8,-10.499,1,0.0323,0.624,0.863,0.234,0.637,138.729,7
John Lee Hooker,148973,0,0.415,0.527,9,-10.482,1,0.0502,0.549,0.0105,0.179,0.687,172.378,7
John Lee Hooker,164746,13,0.526,0.697,5,-5.041,1,0.0359,0.934,5.65e-4,0.112,0.833,160.137,7
John Lee Hooker,319933,1,0.508,0.274,4,-16.368,1,0.0446,0.736,0.0412,0.112,0.613,177.139,7
John Lee Hooker,159026,13,0.568,0.789,1,-8.144,0,0.0672,0.917,9.53e-4,0.129,0.816,168.12,7
John Lee Hooker,169200,28,0.491,0.634,1,-11.117,0,0.0941,0.0602,1.02e-5,0.355,0.909,150.813,7
John Lee Hooker,215026,3,0.672,0.248,1,-15.204,1,0.066,0.993,0.00234,0.664,0.394,118.62,7
John Lee Hooker,276293,1,0.548,0.213,5,-13.334,0,0.23,0.61,2.19e-5,0.146,0.475,198.665,7
John Lee Hooker,248293,3,0.644,0.153,7,-14.938,1,0.144,0.872,2.48e-4,0.208,0.578,96.795,7
John Lee Hooker,159866,1,0.561,0.788,5,-7.414,1,0.0349,0.931,7.94e-4,0.12,0.877,82.292,7
John Lee Hooker,188466,11,0.674,0.367,4,-11.598,1,0.0919,0.99,0.246,0.145,0.441,81.562,7
John Lee Hooker,164746,6,0.526,0.697,5,-5.041,1,0.0359,0.934,5.65e-4,0.112,0.833,160.137,7
John Lee Hooker,166225,8,0.483,0.514,3,-12.169,1,0.0682,0.62,0.00729,0.0891,0.852,83.223,7
John Lee Hooker,219225,2,0.703,0.12,7,-19.497,0,0.189,0.9,0.159,0.12,0.666,83.055,7
John Lee Hooker,154706,15,0.707,0.732,10,-7.361,1,0.0446,0.852,2.88e-5,0.133,0.833,118.245,7
John Lee Hooker,181760,16,0.605,0.152,2,-17.665,1,0.0588,0.979,0.00994,0.138,0.652,94.231,7
John Lee Hooker,175346,6,0.534,0.423,5,-7.422,1,0.0817,0.976,9.76e-4,0.112,0.527,85.939,7
John Lee Hooker,288933,0,0.451,0.502,11,-9.841,0,0.0708,0.754,0.00433,0.116,0.6,162.96,7
John Lee Hooker,179226,2,0.384,0.357,11,-8.198,1,0.0283,0.832,0.0368,0.13,0.572,77.023,7
John Lee Hooker,236533,5,0.55,0.123,10,-17.089,0,0.0896,0.984,2.86e-4,0.339,0.462,175.046,7
John Lee Hooker,306880,10,0.75,0.134,11,-22.454,0,0.0701,0.167,0.133,0.106,0.462,84.326,7
John Lee Hooker,159840,16,0.622,0.254,9,-15.448,1,0.0519,0.967,0.0143,0.137,0.636,79.048,7
John Lee Hooker,153373,1,0.553,0.19,8,-11.351,1,0.0479,0.898,0.011,0.0743,0.312,81.012,7
John Lee Hooker,188866,32,0.669,0.157,6,-13.713,0,0.0575,0.962,0.167,0.117,0.326,152.146,7
John Lee Hooker,166640,14,0.51,0.342,4,-13.562,1,0.157,0.909,4.56e-5,0.178,0.401,173.646,7
John Lee Hooker,335706,3,0.519,0.0429,1,-20.838,1,0.0887,0.983,0.0205,0.11,0.296,68.796,7
John Lee Hooker,192106,13,0.626,0.336,7,-11.48,1,0.041,0.952,0.0072,0.113,0.624,128.493,7
John Lee Hooker,164253,7,0.623,0.458,11,-7.56,1,0.041,0.977,0.0174,0.12,0.652,140.864,7
John Lee Hooker,190226,2,0.575,0.591,1,-11.422,0,0.0447,0.752,0.0858,0.0768,0.324,204.976,7
John Lee Hooker,189946,14,0.576,0.281,5,-9.681,1,0.042,0.852,2.8e-5,0.191,0.525,83.393,7
John Lee Hooker,178880,10,0.763,0.552,0,-10.614,1,0.0725,0.673,6.89e-6,0.118,0.891,114.984,7
John Lee Hooker,167053,11,0.659,0.18,8,-17.098,1,0.265,0.66,4e-5,0.168,0.388,145.952,7
John Lee Hooker,163000,16,0.606,0.42,8,-14.604,1,0.0427,0.841,0.00107,0.0964,0.535,108.754,7
John Lee Hooker,211160,3,0.69,0.187,10,-14.64,1,0.0542,0.965,0.79,0.134,0.334,80.021,7
The Rolling Stones,264773,27,0.397,0.957,11,-2.263,1,0.0753,0.0263,0.0541,0.98,0.52,118.833,23
The Rolling Stones,150640,27,0.351,0.796,11,-7.547,0,0.0417,0.111,0.0264,0.47,0.827,175.993,23
The Rolling Stones,226800,24,0.475,0.983,7,-2.178,1,0.097,0.0143,0,0.315,0.498,140.381,23
The Rolling Stones,291226,30,0.258,0.824,0,-6.382,1,0.0733,0.427,2.12e-5,0.908,0.489,77.145,23
The Rolling Stones,579253,31,0.529,0.913,9,-6.39,0,0.0445,0.0978,0.0139,0.974,0.698,116.181,23
The Rolling Stones,211933,0,0.385,0.645,7,-5.829,1,0.0282,0.444,1.66e-6,0.985,0.327,110.686,23
The Rolling Stones,370786,35,0.181,0.871,0,-6.11,1,0.0635,0.0716,0,0.763,0.4,203.254,23
The Rolling Stones,242200,0,0.234,0.886,7,-3.694,1,0.0482,0.0745,6.26e-5,0.987,0.428,84.935,23
The Rolling Stones,324466,36,0.462,0.483,0,-5.773,1,0.0244,0.156,2.53e-4,0.471,0.18,74.779,23
The Rolling Stones,208000,19,0.501,0.957,4,-6.385,1,0.0608,0.15,2.87e-4,0.944,0.678,119.883,23
The Rolling Stones,246000,21,0.225,0.977,2,-5.949,1,0.33,0.107,0.714,0.746,0.193,88.765,23
The Rolling Stones,233973,0,0.3,0.966,4,-1.517,0,0.136,0.0514,0.00477,0.796,0.323,144.565,23
The Rolling Stones,310641,35,0.3,0.909,6,-6.602,1,0.0553,0.0196,0.324,0.729,0.364,128.105,23
The Rolling Stones,328066,17,0.288,0.732,0,-8.53,1,0.0557,0.514,2.24e-6,0.751,0.404,80.952,23
The Rolling Stones,227880,35,0.298,0.976,9,-4.159,1,0.089,0.139,0.738,0.972,0.379,136.449,23
The Rolling Stones,305800,19,0.265,0.817,0,-6.615,1,0.0771,0.459,1.23e-5,0.733,0.374,78.738,23
The Rolling Stones,132533,24,0.383,0.981,2,-6.005,1,0.0914,0.0111,9.51e-5,0.902,0.636,153.638,23
The Rolling Stones,32946,17,0.266,0.961,8,-11.914,0,0.335,0.843,0.991,0.909,0.0321,69.859,23
The Rolling Stones,347831,39,0.295,0.74,4,-10.925,1,0.101,0.746,3.41e-4,0.978,0.357,104.294,23
The Rolling Stones,152466,39,0.57,0.649,2,-11.11,1,0.0704,0.186,0.00175,0.477,0.927,158.085,23
The Rolling Stones,405706,31,0.254,0.895,0,-3.8,1,0.0769,0.144,0.00626,0.994,0.461,172.848,23
